0,67.199,126.19,0
0,67.199,126.19,0.01
0,67.198,126.19,0.02
0,67.196,126.19,0.03
0,67.193,126.18,0.04
0,67.187,126.18,0.05
0,67.179,126.18,0.06
0,67.167,126.18,0.07
0,67.152,126.18,0.08
0,67.133,126.18,0.09
0,67.11,126.18,0.1
0,67.083,126.18,0.11
0,67.051,126.18,0.12
0,67.014,126.18,0.13
0,66.971,126.18,0.14
0,66.924,126.18,0.15
0,66.87,126.18,0.16
0,66.812,126.18,0.17
0,66.747,126.18,0.18
0,66.676,126.18,0.19
0,66.6,126.17,0.2
0,66.517,126.17,0.21
0,66.429,126.17,0.22
0,66.335,126.17,0.23
0,66.234,126.17,0.24
0,66.128,126.17,0.25
0,66.016,126.16,0.26
0,65.898,126.16,0.27
0,65.775,126.16,0.28
0,65.646,126.16,0.29
0,65.512,126.15,0.3
0,65.372,126.15,0.31
0,65.228,126.15,0.32
0,65.078,126.15,0.33
0,64.924,126.14,0.34
0,64.766,126.14,0.35
0,64.603,126.14,0.36
0,64.436,126.14,0.37
0,64.266,126.13,0.38
0,64.092,126.13,0.39
0,63.915,126.13,0.4
0,63.735,126.12,0.41
0,63.552,126.12,0.42
0,63.366,126.12,0.43
0,63.179,126.11,0.44
0,62.989,126.11,0.45
0,62.799,126.11,0.46
0,62.607,126.1,0.47
0,62.414,126.1,0.48
0,62.22,126.1,0.49
0,62.026,126.09,0.5
0,61.832,126.09,0.51
0,61.638,126.09,0.52
0,61.445,126.08,0.53
0,61.253,126.08,0.54
0,61.062,126.07,0.55
0,60.873,126.07,0.56
0,60.686,126.07,0.57
0,60.5,126.06,0.58
0,60.317,126.06,0.59
0,60.137,126.06,0.6
0,59.96,126.05,0.61
0,59.786,126.05,0.62
0,59.615,126.05,0.63
0,59.449,126.05,0.64
0,59.286,126.04,0.65
0,59.127,126.04,0.66
0,58.973,126.04,0.67
0,58.824,126.03,0.68
0,58.68,126.03,0.69
0,58.54,126.03,0.7
0,58.406,126.03,0.71
0,58.277,126.02,0.72
0,58.154,126.02,0.73
0,58.036,126.02,0.74
0,57.924,126.02,0.75
0,57.818,126.02,0.76
0,57.717,126.01,0.77
0,57.623,126.01,0.78
0,57.535,126.01,0.79
0,57.452,126.01,0.8
0,57.376,126.01,0.81
0,57.305,126.01,0.82
0,57.24,126.01,0.83
0,57.181,126,0.84
0,57.128,126,0.85
0,57.08,126,0.86
0,57.038,126,0.87
0,57.001,126,0.88
0,56.969,126,0.89
0,56.941,126,0.9
0,56.918,126,0.91
0,56.9,126,0.92
0,56.885,126,0.93
0,56.873,126,0.94
0,56.865,126,0.95
0,56.859,126,0.96
0,56.856,126,0.97
0,56.854,126,0.98
0,56.853,126,0.99
0,56.853,126,1
